,img_name,tooth_id,quad,index,center_x_wrong,center_y_wrong,width_wrong,height_wrong,wrong_quadrant,wrong_order,manual_bad_bounding_box,manual_ok,image_link
18543,fabulous-electric-doubtful-soft-sordid-start_26a29b41c45a57dace2636f6f02e2873.jpg,f_3_6,3,6,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/fabulous-electric-doubtful-soft-sordid-start_26a29b41c45a57dace2636f6f02e2873.jpg
18675,sleepy-aspiring-shocking-nimble-prickly-selection_b9b5cfd8f66cca9e6f2f82fab143faa6.jpg,f_4_5,4,5,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/sleepy-aspiring-shocking-nimble-prickly-selection_b9b5cfd8f66cca9e6f2f82fab143faa6.jpg
18729,mere-brash-dusty-spotless-many-storage_ae6f60bafcefa6cea1651fce2d6c52fc.jpg,m_3_6,3,6,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/mere-brash-dusty-spotless-many-storage_ae6f60bafcefa6cea1651fce2d6c52fc.jpg
18737,mere-brash-dusty-spotless-many-storage_ae6f60bafcefa6cea1651fce2d6c52fc.jpg,m_4_3,4,3,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/mere-brash-dusty-spotless-many-storage_ae6f60bafcefa6cea1651fce2d6c52fc.jpg
18738,mere-brash-dusty-spotless-many-storage_ae6f60bafcefa6cea1651fce2d6c52fc.jpg,m_4_4,4,4,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/mere-brash-dusty-spotless-many-storage_ae6f60bafcefa6cea1651fce2d6c52fc.jpg
18765,electric-unequal-skillful-familiar-shut-employee_ed7f3af5a6cd3a66fb10ffc1bbddfeb8.jpg,m_4_1,4,1,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/electric-unequal-skillful-familiar-shut-employee_ed7f3af5a6cd3a66fb10ffc1bbddfeb8.jpg
18823,bumpy-five-lonely-grouchy-deep-classic_c66c391b176553bfdbc8bc3ab680da7f.jpg,f_3_6,3,6,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/bumpy-five-lonely-grouchy-deep-classic_c66c391b176553bfdbc8bc3ab680da7f.jpg
18840,medical-new-spurious-ashamed-quaint-key_b371a3800d89561ecf132c0c3bc4273b.jpg,m_1_5,1,5,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/medical-new-spurious-ashamed-quaint-key_b371a3800d89561ecf132c0c3bc4273b.jpg
18841,medical-new-spurious-ashamed-quaint-key_b371a3800d89561ecf132c0c3bc4273b.jpg,m_1_4,1,4,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/medical-new-spurious-ashamed-quaint-key_b371a3800d89561ecf132c0c3bc4273b.jpg
18845,medical-new-spurious-ashamed-quaint-key_b371a3800d89561ecf132c0c3bc4273b.jpg,m_2_1,2,1,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/medical-new-spurious-ashamed-quaint-key_b371a3800d89561ecf132c0c3bc4273b.jpg
18896,elegant-lowly-cowardly-abhorrent-lucky-frame_06cc2958160be4e4ab6f09ed119ca5aa.jpg,m_4_5,4,5,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/elegant-lowly-cowardly-abhorrent-lucky-frame_06cc2958160be4e4ab6f09ed119ca5aa.jpg
18944,legal-tacit-demonic-normal-romantic-pain_eddac4be341866bfe70de12e6280186c.jpg,m_2_6,2,6,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/legal-tacit-demonic-normal-romantic-pain_eddac4be341866bfe70de12e6280186c.jpg
19011,unusual-elfin-roasted-brainy-physical-tourist_a714f02c9df3f8f6b2e3bcadcbde19f1.jpg,f_3_6,3,6,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/unusual-elfin-roasted-brainy-physical-tourist_a714f02c9df3f8f6b2e3bcadcbde19f1.jpg
19110,psychedelic-witty-romantic-thirsty-jolly-hour_b7176b3bda4220e01cc991f78c6b809f.jpg,f_3_1,3,1,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/psychedelic-witty-romantic-thirsty-jolly-hour_b7176b3bda4220e01cc991f78c6b809f.jpg
19111,psychedelic-witty-romantic-thirsty-jolly-hour_b7176b3bda4220e01cc991f78c6b809f.jpg,f_4_1,4,1,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/psychedelic-witty-romantic-thirsty-jolly-hour_b7176b3bda4220e01cc991f78c6b809f.jpg
19112,psychedelic-witty-romantic-thirsty-jolly-hour_b7176b3bda4220e01cc991f78c6b809f.jpg,f_4_2,4,2,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/psychedelic-witty-romantic-thirsty-jolly-hour_b7176b3bda4220e01cc991f78c6b809f.jpg
19261,hysterical-sweet-elated-sturdy-naughty-due_8cfc4b7e31d5c415ccb187cac9c139cd.jpg,m_2_8,2,8,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/hysterical-sweet-elated-sturdy-naughty-due_8cfc4b7e31d5c415ccb187cac9c139cd.jpg
19270,hysterical-sweet-elated-sturdy-naughty-due_8cfc4b7e31d5c415ccb187cac9c139cd.jpg,m_4_2,4,2,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/hysterical-sweet-elated-sturdy-naughty-due_8cfc4b7e31d5c415ccb187cac9c139cd.jpg
19306,precious-cluttered-meaty-efficient-relieved-map_981d9de49b6e1a9f4baefb8d40487aa4.jpg,f_4_7,4,7,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/precious-cluttered-meaty-efficient-relieved-map_981d9de49b6e1a9f4baefb8d40487aa4.jpg
19312,few-honorable-certain-present-unarmed-date_b7da1dbdf5f5911b57722691111bd443.jpg,f_1_5,1,5,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/few-honorable-certain-present-unarmed-date_b7da1dbdf5f5911b57722691111bd443.jpg
19320,few-honorable-certain-present-unarmed-date_b7da1dbdf5f5911b57722691111bd443.jpg,f_2_5,2,5,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/few-honorable-certain-present-unarmed-date_b7da1dbdf5f5911b57722691111bd443.jpg
19324,few-honorable-certain-present-unarmed-date_b7da1dbdf5f5911b57722691111bd443.jpg,f_3_8,3,8,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/few-honorable-certain-present-unarmed-date_b7da1dbdf5f5911b57722691111bd443.jpg
19505,highfalutin-obeisant-loose-certain-minor-signal_563c01ac5212d7d51fdc4a7d56d1793f.jpg,m_2_4,2,4,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/highfalutin-obeisant-loose-certain-minor-signal_563c01ac5212d7d51fdc4a7d56d1793f.jpg
19517,highfalutin-obeisant-loose-certain-minor-signal_563c01ac5212d7d51fdc4a7d56d1793f.jpg,m_3_1,3,1,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/highfalutin-obeisant-loose-certain-minor-signal_563c01ac5212d7d51fdc4a7d56d1793f.jpg
19549,angry-serious-used-imperfect-silky-opinion_edb670a4223bb030c124b83716f74dfe.jpg,m_3_1,3,1,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/angry-serious-used-imperfect-silky-opinion_edb670a4223bb030c124b83716f74dfe.jpg
19550,angry-serious-used-imperfect-silky-opinion_edb670a4223bb030c124b83716f74dfe.jpg,m_4_1,4,1,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/angry-serious-used-imperfect-silky-opinion_edb670a4223bb030c124b83716f74dfe.jpg
